"RG","TG","COEF","RE"
"DVL3","E2F2","0.466204958919559","5.73111809709741"
"FGF19","E2F2","0.508691898525507","1.54705125841373"
"WNT4","E2F2","0.626768917505623","5.23552872040987"
"FZD5","E2F2","-0.312987962239407","3.05177087593599"
"FZD6","E2F2","0.483686813095474","5.49496968923497"
"FRAT1","E2F2","0.311962216879841","2.6219274969335"
"CTNNB1","E2F2","0.61407412135755","9.233461588203"
"AXIN2","E2F2","0.341564008275478","3.24564304207179"
"MAP2K1","E2F2","-0.31495944342271","3.5310554635182"
"FOS","E2F2","-0.298450452579994","4.69124371505087"
"PIK3CD","E2F2","0.646633244817634","6.5600461274791"
"FZD4","E2F2","-0.406588232039436","5.42513098130765"
"RPS6KB2","E2F2","0.494308152121672","4.86526070406545"
"FZD8","E2F2","0.462951257397114","4.66066435546815"
"GRB2","E2F2","0.302769476038974","3.93620228451438"
"FZD2","E2F2","0.67922088758854","5.41161395187319"
"FRAT2","E2F2","0.580921264808844","5.38475995530867"
"JAG2","E2F2","0.545284909773834","6.24435219438011"
"SP1","E2F2","0.296233873050593","3.95845567016852"
"SHC4","E2F2","0.527206964982108","4.1905832664443"
"WNT7B","E2F2","0.590434973585884","4.50819320134908"
"FGF16","E2F2","-0.300127316783036","1.36170971716958"
"DLL1","E2F2","0.384260709199505","3.5954246508749"
"MTOR","E2F2","0.287025142025815","3.51498852627386"
"NRAS","E2F2","0.442377985772419","5.15721687592252"
"PDK4","E2F2","-0.446759708859775","6.41770619491099"
"TAC1","E2F2","0.493097988696907","2.81769516803054"
"CLCA4","E2F2","0.636416102494534","4.44071261210802"
"EFCAB1","E2F2","0.586298497934882","4.38280824932851"
"PTPRN","E2F2","0.286318867574204","0.795934133403415"
"CAMK2B","E2F2","0.388015495701736","2.95700196327018"
"COL11A1","E2F2","0.509103867615365","3.53615144113536"
"TUBA3D","E2F2","0.425634323109238","2.02476339618049"
"SMC1B","E2F2","0.614007131672132","2.75935450220878"
"BRINP1","E2F2","0.58056729740307","4.88124148270605"
"SLC4A4","E2F2","-0.412808589409801","3.66637749056079"
"NKAIN1","E2F2","0.360072236850583","2.1934193003501"
"CEACAM6","E2F2","0.657761514897257","4.86828103869553"
"TMPRSS11E","E2F2","0.476963921459965","2.09210271417777"
"PGC","E2F2","0.307193848041673","0.930142393233023"
"MISP","E2F2","0.568225866066213","3.96351028276799"
"TPTEP1","E2F2","0.550363234424793","5.80930557377657"
"CHRDL1","E2F2","-0.306994935222658","4.17597330863839"
"CBLN1","E2F2","-0.411928486030411","2.53992884264128"
"CRYM","E2F2","0.569512914701665","3.25897269488237"
"PRSS33","E2F2","0.49902527616653","0.915909222030071"
"AMH","E2F2","0.336767346305085","1.21700542956883"
"CASP14","E2F2","0.42292863714285","1.21671126237741"
"FAM83E","E2F2","0.639960469888928","4.34286745030753"
"ATRNL1","E2F2","0.385352304817877","2.80157931841909"
"KRT32","E2F2","0.625629905547229","2.84018458116993"
"B3GAT1","E2F2","0.61072330244265","4.53271878308252"
"HPX","E2F2","0.548721916364947","4.2369632606831"
"CUX2","E2F2","0.42398435427051","2.72052691394577"
"RASAL1","E2F2","0.703492187292131","5.1067463706465"
"NME5","E2F2","0.523854159460941","4.04491533500179"
"HGD","E2F2","0.49116042246815","3.45058969999096"
"SMYD1","E2F2","0.427096422695812","3.83090620668219"
"PLA2G2D","E2F2","0.417646934127318","2.2359778583177"
"SLC8A2","E2F2","0.344574852453981","1.30290903009681"
"RARRES1","E2F2","0.55844977404661","6.24389362706435"
"CNNM1","E2F2","0.580864590768024","3.97514305841188"
"KCNIP2","E2F2","-0.369268203744955","4.15665634722229"
"HOXC13","E2F2","0.625697995265312","3.46567945253873"
"C4BPB","E2F2","0.451738702287398","2.55488497977134"
"H1-3","E2F2","0.348652962760133","0.749670029080194"
"CXCL6","E2F2","0.628075667958951","2.96200484141248"
"FLRT3","E2F2","0.603319454353121","5.15813974520618"
"SLURP1","E2F2","0.491079766380184","0.990105153743321"
"WNK4","E2F2","0.525246376307658","4.40429917384743"
"KRT17","E2F2","0.539346509986631","7.31417659536295"
"FOXA1","E2F2","0.580561991122878","6.52506045273555"
"EPO","E2F2","0.339112143828414","0.6914667927131"
"TNNT3","E2F2","-0.441808178042488","3.74234587962502"
"TNS4","E2F2","0.599527074649901","6.80617480814856"
"ACY3","E2F2","0.561883043185404","3.00955038633345"
"ALDH3B2","E2F2","0.535263326904436","5.69153778133226"
"CHRM3","E2F2","0.54453236894611","4.10211103651537"
"SPX","E2F2","-0.409148259473502","3.73306187923154"
"MSI1","E2F2","0.675202141477928","4.65318569697828"
"HRK","E2F2","0.605061184062679","3.70015552344981"
"EMX1","E2F2","0.460978907600043","1.28571058697591"
"SCN2A","E2F2","0.571428144031086","5.04471826276256"
"GABBR2","E2F2","0.467295538550013","1.47366807783473"
"KIAA0319","E2F2","0.292968608045785","1.18859817397432"
"CLCA2","E2F2","0.316483051525126","2.98709799096999"
"CXCL9","E2F2","0.308418275311203","2.71794070940753"
"COL2A1","E2F2","0.57501306869055","4.18506590838736"
"RHCG","E2F2","0.370656158860519","2.06671603615392"
"STAC2","E2F2","0.577859625141956","6.96681834594979"
"PADI3","E2F2","0.449485134417719","1.84783811334399"
"CYP4B1","E2F2","-0.410707908069517","4.11433751936678"
"DCDC2","E2F2","0.493932032835458","4.47041262325013"
"SLC22A3","E2F2","-0.382896479127335","3.46854372978035"
"CHRNA6","E2F2","0.424901308685148","0.627625054601355"
"CDH22","E2F2","0.495372171249947","2.5894820243052"
"ASTN1","E2F2","0.493957018578922","3.80422240114494"
"ZSCAN1","E2F2","0.499662916485115","2.31973179542021"
"CCNO","E2F2","0.633476915356374","4.21164761757137"
"PART1","E2F2","0.666715608838618","4.82737691995855"
"ZIC1","E2F2","0.275881698563694","1.2088329511898"
"C16orf89","E2F2","0.348932951108118","3.62070952375922"
"SPHKAP","E2F2","0.670421088064962","4.74402082333578"
"CHST9","E2F2","0.602482285392208","5.37518531029195"
"GPR15","E2F2","0.492848181549014","2.65362963552523"
"CYP4Z2P","E2F2","0.301278248486615","2.12152120456493"
"GPR26","E2F2","0.253343395210274","0.871184801927644"
"GLYATL2","E2F2","0.496556839055485","4.45142269012208"
"HOXB13","E2F2","0.288940837281844","0.361993959493177"
"TFF2","E2F2","0.244652742078959","0.485742376125966"
"FCRL3","E2F2","0.25681856054382","1.23874998869667"
"AZGP1","E2F2","0.484039663007962","7.37269884924491"
"DCD","E2F2","0.368403349136417","1.68435710530247"
"BRINP3","E2F2","0.25988615142777","0.989118929129639"
"IL20","E2F2","0.282865513078306","1.02428365054079"
"ACTG2","E2F2","0.567260352187119","7.47564383379888"
"S100A9","E2F2","0.355857779269636","3.56487239040676"
"INAVA","E2F2","0.687346032274826","4.83326099134966"
"ALB","E2F2","0.375782796957669","3.46666718342203"
"PTX3","E2F2","0.402674315706811","3.5189975062329"
"PCOLCE2","E2F2","-0.409833417487774","4.7314498055047"
"GRIK3","E2F2","0.582197669405337","5.6074620277572"
"ETNPPL","E2F2","0.291045743345015","0.985761597426847"
"PRSS12","E2F2","0.447561920531823","3.31026869447286"
"SLC30A8","E2F2","0.257973489424776","0.989399094781965"
"SBSPON","E2F2","0.602304084845228","5.97023123754258"
"CA3","E2F2","-0.312083559799139","2.94922309083721"
"CPA6","E2F2","0.279879414527034","1.04371817443773"
"PTCHD1","E2F2","0.594400632585277","5.5118842877741"
"OXGR1","E2F2","0.594911827113715","4.16938090047655"
"RIC3","E2F2","0.553839604645076","5.135762650901"
"LMO1","E2F2","-0.258862478346857","0.663249246007938"
"GPD1","E2F2","-0.407367051949579","5.68083474346035"
"KLK2","E2F2","0.37316097660564","1.48635537533005"
"GNG4","E2F2","0.430259401081742","2.65531264954499"
"CAVIN2","E2F2","-0.380832998951196","4.79580629557794"
"LRP1B","E2F2","-0.365439351195778","2.86895916330685"
"RSPO1","E2F2","0.587046661409707","4.45012368728527"
"MUC15","E2F2","0.528067595687361","4.65246689043376"
"BNC1","E2F2","0.513933202541885","3.53305112898351"
"CST1","E2F2","0.258609631738173","0.3231552011195"
"KRT6C","E2F2","0.409391503100031","1.69529431880381"
"SYT9","E2F2","0.471909543872398","3.04260631906998"
"TRH","E2F2","0.409637827317419","1.40987969328773"
"FUT3","E2F2","0.705789412355615","3.96610741774281"
"SMR3B","E2F2","0.327036120575481","1.29316573969877"
"UGT2B7","E2F2","0.573445212232756","2.52641461607511"
"KCNK3","E2F2","0.317351634248832","2.62652787433471"
"FGB","E2F2","0.278960818645566","1.05922871318698"
"KNDC1","E2F2","0.575988994830287","3.24102436971605"
"CCL19","E2F2","0.336545245222316","2.7829727701176"
"MYEOV","E2F2","0.291369601076792","2.7489014879311"
"AGR3","E2F2","0.531455389466266","4.86055724203186"
"FAM166C","E2F2","0.623347946967918","2.90235950122975"
"AC020659.1","E2F2","0.573819585064631","3.46613549627278"
"IGDCC3","E2F2","0.466778950588169","2.82920523743051"
"SLC26A9","E2F2","0.265575220044259","0.665407186877125"
"UGT8","E2F2","0.688514932075798","5.7709890048179"
"GRIK1-AS1","E2F2","0.381270275957581","2.44184148269386"
"LEP","E2F2","-0.270925093616469","3.40426801873232"
"PDZK1","E2F2","0.435330259684583","3.68329810701765"
"PHYHD1","E2F2","0.286667533284392","2.98951611805483"
"NRIP3","E2F2","0.42659635119095","3.71312573128704"
"DMRTA1","E2F2","-0.41883121024827","2.92397807738507"
"KLHDC7A","E2F2","0.292652845642656","2.56410801100645"
"ALOX15B","E2F2","0.48056969780428","4.5380171876625"
"NLRP8","E2F2","0.301184533403878","0.995855695633986"
"OR7E22P","E2F2","0.66503009981905","3.19694190199542"
"CCR8","E2F2","0.244239730026367","0.507422612619294"
"TPRXL","E2F2","0.516944731508667","2.24657647998877"
"OXTR","E2F2","0.546320041891315","6.89109720194868"
"MUC16","E2F2","0.680143783503975","6.25178366979199"
"SYNM","E2F2","0.412601794016317","5.95648825871911"
"C17orf77","E2F2","0.374828174082468","0.88039488718814"
"MAGEB17","E2F2","0.288340487751753","0.855497174615744"
"TFDP3","E2F2","0.54649477596203","2.16277923670664"
"FAM3B","E2F2","0.600624444510059","5.34963536379728"
"KCNH8","E2F2","0.588987216720956","4.11751113235862"
"NELL2","E2F2","0.62295693856225","5.04824189123412"
"NPY2R","E2F2","0.387044350019248","3.11323127649823"
"MFSD6L","E2F2","0.616895755148439","3.53018101260149"
"SFTPA2","E2F2","0.335645131063752","1.34309530086847"
"C12orf56","E2F2","0.268733617024664","0.496691650439854"
"NAT8L","E2F2","-0.400773584127754","4.54197495629278"
"KRT5","E2F2","0.59836325221422","8.71455320373431"
"SERPINA11","E2F2","0.510308992266247","3.49129360363357"
"AMTN","E2F2","0.352229512692302","0.621941710113177"
"NWD1","E2F2","0.618587638431305","4.1018504161079"
"NCCRP1","E2F2","0.637606624158315","4.3086725012691"
"INSYN2A","E2F2","0.378940522941962","1.93828382574831"
"C9orf152","E2F2","0.547150274106078","5.00531648580632"
"IL1RAPL2","E2F2","0.512698488022074","2.6909508429083"
"DPY19L2P1","E2F2","0.300810752071141","0.647733631759065"
"PTPRT","E2F2","0.601776752420115","6.29701300620342"
"MYBPC1","E2F2","0.37661686407026","3.76196698087859"
"ELOVL2","E2F2","0.358947595638035","3.27827594765338"
"CAPN8","E2F2","0.545111008132316","5.06659968583289"
"LDLRAD1","E2F2","0.469440085257285","1.64050900144135"
"AARD","E2F2","0.626505814621169","5.51337236350175"
"MT1A","E2F2","-0.264641615316805","1.69650353666627"
"IGKC","E2F2","0.606740563464006","9.39464238859393"
"IGKV5-2","E2F2","0.523641555788258","2.72628541887873"
"IGLV4-69","E2F2","0.585859281976308","4.66639600172776"
"IGLV10-54","E2F2","0.384351340643608","2.4631274617985"
"IGLV1-51","E2F2","0.594266841640995","2.46371205083978"
"IGLV2-18","E2F2","0.534871815594845","3.64041481475334"
"IGHE","E2F2","0.264962290488399","0.497381460378375"
"IGHV3-7","E2F2","0.627651634729455","5.98115391362195"
"IGHV3-15","E2F2","0.586977877579324","5.50560211575936"
"IGHV4-28","E2F2","0.619750427995042","3.65641785579827"
"IGHV3-49","E2F2","0.603476432435215","4.87217653376972"
"IGHV4-61","E2F2","0.513959443230692","3.00634962960463"
"IGHV3-66","E2F2","0.589037770526747","3.32351461000036"
"AL512378.1","E2F2","0.339077175531799","1.52276866673541"
"RAB6C","E2F2","0.349538606040278","2.05845850355619"
"IGHV3-64","E2F2","0.5274914439422","2.60079302182802"
"AC044784.1","E2F2","0.363036579207761","0.667849528227044"
"IGKV3D-15","E2F2","0.571685876321554","3.06271338490361"
"MICOS10P3","E2F2","0.28184904371124","0.574142926237716"
"IGKV1D-27","E2F2","0.465461196748265","1.47598695042829"
"IGHV3-74","E2F2","0.624711163373989","5.71447051149895"
"AL133387.1","E2F2","0.319199793616672","0.580157756557118"
"LINC01671","E2F2","0.627493811539456","3.26948821065392"
"AL136366.1","E2F2","0.479066755200433","2.68223309986924"
"IGHV3-72","E2F2","0.592649961703181","4.43545580121182"
"LINC01806","E2F2","0.38346516404052","2.10433273879166"
"HSD11B1-AS1","E2F2","-0.397841741805876","2.92964573079459"
"IGHV4-31","E2F2","0.535998610274099","3.69905690545538"
"LINC01198","E2F2","0.586871601992599","3.06087727773289"
"ZBED9","E2F2","0.561115469097666","4.34116674476359"
"IGHV3-43","E2F2","0.544511315323316","3.26959507453998"
"AC005064.1","E2F2","0.430193131873786","1.95946682829362"
"DPY19L2P4","E2F2","0.278488360966069","1.31764213199018"
"KCNMB2-AS1","E2F2","0.369368045086262","0.988103516553265"
"IGKV2D-30","E2F2","0.556257071167312","2.14861161367218"
"FAR2P3","E2F2","0.471001566941677","1.26111943621447"
"IGKV2-24","E2F2","0.571893293653726","4.45665117316058"
"IGKV2D-24","E2F2","0.553539610903845","2.24024096626222"
"ARHGDIG","E2F2","-0.274664292687993","1.15788503849372"
"PEG10","E2F2","0.509081726935842","6.27638625057302"
"IGKV1-39","E2F2","0.50460280213189","2.52317793155193"
"APELA","E2F2","0.52391340315086","2.31338898139937"
"LINC00992","E2F2","0.395979989702873","1.15067609671848"
"LINC00939","E2F2","0.564364324570456","2.28912827304293"
"IGLV2-5","E2F2","0.581587754893487","2.44744345117563"
"IGLV2-28","E2F2","0.546430024009207","3.19329456453912"
"AC011632.1","E2F2","0.534251428052427","2.34879185154867"
"LINC01152","E2F2","0.615504628049103","4.96756268706462"
"AP000851.1","E2F2","0.649065610417988","4.30341299409555"
"AL121790.1","E2F2","0.361632592675528","1.65393371705885"
"AL133370.1","E2F2","0.387924515309685","2.00805261929363"
"AL121790.2","E2F2","0.398400339060788","1.07077936460355"
"AC013726.1","E2F2","0.479292806024292","2.58155202548655"
"FRRS1L","E2F2","0.517465524825501","3.07476437199631"
"AC237221.1","E2F2","-0.302287219964676","1.44592218125873"
"AC133919.2","E2F2","0.257720321267458","0.847489489790922"
"AL035425.3","E2F2","0.453848860093099","1.64098764982276"
"MSMB","E2F2","0.504219430790025","2.35211990998848"
"AC023421.1","E2F2","-0.302601160095021","1.70066118159064"
"LINC01929","E2F2","-0.271991512562088","0.819753930911221"
"AC010329.1","E2F2","0.56896349926053","4.51054186847951"
"LINC01224","E2F2","0.541606454128537","1.32801254720544"
"IGHV3-30","E2F2","0.550971939138794","4.5899342259739"
"IGHV2-70","E2F2","0.538740369472172","3.2814796969039"
"IGKV1D-13","E2F2","0.431235875230034","1.88358553764883"
"IGHV4-4","E2F2","0.396353284306594","2.91738376348866"
"FP325317.1","E2F2","-0.41001732997864","2.48020545533114"
"AC006329.1","E2F2","0.310289916317109","0.844213833404148"
"MAPT-IT1","E2F2","0.322300736955657","0.979656800009215"
"AL032819.2","E2F2","0.344139488575064","1.04915113831053"
"AC093642.3","E2F2","0.448731258703169","2.33027271660988"
"LINC01488","E2F2","0.298986637206323","0.667664371092609"
"AC093817.2","E2F2","0.608353612060937","2.49621708095223"
"AL591845.1","E2F2","0.447997694138882","3.49409552822831"
"AC106045.1","E2F2","0.443335683616139","1.67598845346133"
"AL450345.2","E2F2","0.344064448507355","1.78986564636895"
"AL078582.2","E2F2","0.329926738768756","1.78229951200291"
"BAK1","BRCA1","0.393227007473087","3.60878316910221"
"PIK3CB","BRCA1","0.648571851773806","7.53191319268139"
"WNT8A","BRCA1","0.303519105531684","0.397473247381149"
"LRP6","BRCA1","0.814849098437281","9.94478882156459"
"FGF10","BRCA1","0.283474104156728","3.03652846545285"
"NOTCH3","BRCA1","0.317890900664744","4.30982712955471"
"WNT8B","BRCA1","0.394402436257109","1.1841051811322"
"NFKB2","BRCA1","0.373655005910783","4.09287037275078"
"FGFR1","BRCA1","0.370419505699668","5.08581391009751"
"ARAF","BRCA1","0.3563334252132","4.21865948380552"
"FGF20","BRCA1","0.2988122227465","0.855742603969581"
"TCF7","BRCA1","0.32899278831431","3.49634883256471"
"PGR","BRCA1","0.440374534254005","5.15987669555793"
"GSK3B","BRCA1","0.809190998030594","9.76164722167848"
"NCOA1","BRCA1","0.773896383272126","9.80650480826037"
"BAX","BRCA1","0.243799360733563","2.45025614120797"
"DLL3","BRCA1","0.257763114904521","0.607368719772611"
"ESR1","BRCA1","0.332840688737787","4.25732363587191"
"MAPK1","BRCA1","0.784442690450704","10.3421085716202"
"SOS2","BRCA1","0.696407939605141","8.43122849033828"
"JAG1","BRCA1","0.448534247619931","5.67023464540431"
"E2F1","BRCA1","0.456024065942839","3.46525702347018"
"AXIN1","BRCA1","0.294680004860843","3.12155839653213"
"FZD3","BRCA1","0.444707937605886","4.36251727682785"
"PIK3R2","BRCA1","0.376987610366563","0.739819965429223"
"CDK6","BRCA1","0.809558058453219","9.15032231126254"
"WNT2","BRCA1","0.27179112944595","2.13147753440236"
"WNT3","BRCA1","0.321758120193036","2.56165740721028"
"RPS6KB1","BRCA1","0.753789019155463","8.49297786395425"
"CCND1","BRCA1","0.55878303079789","7.46979284747649"
"WNT5B","BRCA1","0.362749389928401","3.22593130121644"
"FZD10","BRCA1","0.396846450272841","2.6752152405955"
"E2F3","BRCA1","0.792168269258254","7.80283353097697"
"FGF1","BRCA1","0.552821033117934","6.41872890112807"
"CSNK1A1","BRCA1","0.700651195715429","8.81126376346611"
"WNT5A","BRCA1","0.417615887478593","4.23623231894161"
"HES1","BRCA1","0.274401615529641","3.17246932192661"
"APC2","BRCA1","0.384716469728993","2.68884594073226"
"SOS1","BRCA1","0.60914265382471","7.61925763707342"
"AKT3","BRCA1","0.511445273647992","6.09237279954368"
"PIK3R3","BRCA1","0.47639478427187","5.66879744304128"
"TNFSF11","BRCA1","0.342320983425519","1.49546521695046"
"PIK3CA","BRCA1","0.581952221459899","6.78408156208742"
"POLK","BRCA1","0.711540678509385","7.52258717973033"
"NCOA3","BRCA1","0.823576763121182","9.77754730938182"
"WNT1","BRCA1","0.326566577860019","1.04290163690494"
"RAF1","BRCA1","0.747732376706586","8.55502475525062"
"KRAS","BRCA1","0.697607187124762","7.70497020415242"
"WNT2B","BRCA1","0.539042177968072","4.34076673966766"
"NOTCH2","BRCA1","0.723886019453463","10.2943703199408"
"DDB2","BRCA1","0.439345774728458","4.72899708546808"
